0.87, 1455.55, 0.00834425, 0.000176863, 0.100909, 0.0472541, 0.0985379, 0.00234994, 0.000807739, 6.40174e-05, 4.98123e-08, 
0.875, 1455.52, 0.00834432, 0.000176893, 0.10091, 0.0472538, 0.0985366, 0.0023502, 0.000807617, 6.40093e-05, 4.98356e-08, 
0.88, 1455.5, 0.0083444, 0.000176916, 0.100911, 0.0472536, 0.0985355, 0.0023504, 0.000807521, 6.40029e-05, 4.9854e-08, 
0.885, 1455.48, 0.00834447, 0.000176935, 0.100911, 0.0472535, 0.0985347, 0.00235056, 0.000807446, 6.39979e-05, 4.98684e-08, 
0.89, 1455.47, 0.00834452, 0.000176949, 0.100912, 0.0472534, 0.0985341, 0.00235068, 0.000807387, 6.3994e-05, 4.98797e-08, 
0.895, 1455.46, 0.00834455, 0.00017696, 0.100912, 0.0472533, 0.0985335, 0.00235078, 0.000807341, 6.3991e-05, 4.98885e-08, 
0.9, 1455.45, 0.00834458, 0.000176969, 0.100912, 0.0472532, 0.0985332, 0.00235085, 0.000807305, 6.39886e-05, 4.98953e-08, 
0.905, 1455.45, 0.0083446, 0.000176976, 0.100913, 0.0472531, 0.0985328, 0.00235091, 0.000807278, 6.39868e-05, 4.99006e-08, 
0.91, 1455.44, 0.00834461, 0.000176981, 0.100913, 0.0472531, 0.0985326, 0.00235095, 0.000807256, 6.39854e-05, 4.99047e-08, 
0.915, 1455.44, 0.00834463, 0.000176985, 0.100913, 0.047253, 0.0985324, 0.00235099, 0.00080724, 6.39843e-05, 4.99079e-08, 
0.92, 1455.44, 0.00834464, 0.000176988, 0.100913, 0.047253, 0.0985323, 0.00235102, 0.000807227, 6.39835e-05, 4.99103e-08, 
0.925, 1455.43, 0.00834464, 0.00017699, 0.100913, 0.047253, 0.0985322, 0.00235104, 0.000807218, 6.39829e-05, 4.99121e-08, 
0.93, 1455.43, 0.00834465, 0.000176992, 0.100913, 0.047253, 0.0985321, 0.00235105, 0.000807211, 6.39824e-05, 4.99135e-08, 
0.935, 1455.43, 0.00834465, 0.000176993, 0.100913, 0.047253, 0.098532, 0.00235106, 0.000807205, 6.39821e-05, 4.99146e-08, 
0.94, 1455.43, 0.00834466, 0.000176994, 0.100913, 0.047253, 0.098532, 0.00235107, 0.000807201, 6.39818e-05, 4.99154e-08, 
0.945, 1455.43, 0.00834466, 0.000176995, 0.100913, 0.047253, 0.098532, 0.00235108, 0.000807198, 6.39816e-05, 4.9916e-08, 
0.95, 1455.43, 0.00834466, 0.000176996, 0.100913, 0.047253, 0.0985319, 0.00235108, 0.000807195, 6.39814e-05, 4.99164e-08, 
0.955, 1455.43, 0.00834466, 0.000176996, 0.100913, 0.0472529, 0.0985319, 0.00235109, 0.000807194, 6.39813e-05, 4.99168e-08, 
0.96, 1455.43, 0.00834466, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.00235109, 0.000807192, 6.39812e-05, 4.9917e-08, 
0.965, 1455.43, 0.00834466, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.00235109, 0.000807191, 6.39812e-05, 4.99172e-08, 
0.97, 1455.43, 0.00834466, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.00235109, 0.000807191, 6.39811e-05, 4.99173e-08, 
0.975, 1455.43, 0.00834466, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.00235109, 0.00080719, 6.39811e-05, 4.99174e-08, 
0.98, 1455.43, 0.00834467, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.0023511, 0.00080719, 6.39811e-05, 4.99175e-08, 
0.985, 1455.43, 0.00834467, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.0023511, 0.000807189, 6.3981e-05, 4.99176e-08, 
0.99, 1455.43, 0.00834467, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.0023511, 0.000807189, 6.3981e-05, 4.99176e-08, 
0.995, 1455.43, 0.00834467, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.0023511, 0.000807189, 6.3981e-05, 4.99176e-08, 
1, 1455.43, 0.00834467, 0.000176997, 0.100913, 0.0472529, 0.0985319, 0.0023511, 0.000807189, 6.3981e-05, 4.99176e-08, 
